id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,year_value,present,school,has_sib,exposure_smoke,exposure_drink,exposure_mj
397,3,1,0,3,0,0,0,0,0,0,2012,1,113,1,0.2,0.6,0
397,4,1,0,3.5,0,0,0,0,1,0,2013,1,113,1,0.181818181818182,0.454545454545455,0.272727272727273
398,3,1,0,4,0,1,0,0,0,0,2012,1,113,1,0,0,0
398,4,1,0,4,0,1,0,0,1,1,2013,1,113,1,0.142857142857143,0.785714285714286,0.357142857142857
399,1,1,1,3.5,0,1,0,0,0,0,2010,1,113,0,-1,-1,-1
399,2,1,1,4,0,1,0,0,0,0,2011,1,113,0,0,0.666666666666667,0
399,3,1,1,3.5,0,1,0,0,0,0,2012,1,113,0,0,0.5,0
399,4,1,1,3.5,0,1,0,0,0,0,2013,1,113,0,0.2,0.6,0.4
400,1,1,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
400,3,1,0,4,1,0,0,0,0,0,2012,1,114,1,0,0,0
400,4,1,0,3.5,1,0,0,1,0,0,2013,1,114,1,0.5,1,0.5
401,1,0,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
401,2,0,0,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
401,3,0,0,5,0,0,0,0,0,0,2012,1,114,1,0.142857142857143,0.142857142857143,0.142857142857143
401,4,0,0,5,0,0,0,0,0,0,2013,1,114,1,0.0666666666666667,0.133333333333333,0.0666666666666667
402,1,0,1,5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
402,2,0,1,5,0,0,0,0,0,1,2011,1,114,1,0,0.1,0
402,3,0,1,5,0,0,0,0,0,1,2012,1,114,1,0,0,0
402,4,0,1,5,0,0,0,0,1,1,2013,1,114,1,0,0.166666666666667,0
403,1,1,1,4,0,1,0,0,0,0,2010,1,114,1,-1,-1,-1
403,2,1,1,4,0,1,0,1,0,0,2011,1,114,1,0,0.1,0
403,3,1,1,4.5,0,1,0,1,0,1,2012,1,114,1,0.111111111111111,0.333333333333333,0.111111111111111
403,4,1,1,4.5,0,1,0,0,0,0,2013,1,114,1,0.5,0.666666666666667,0.333333333333333
404,1,0,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
404,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
404,4,0,0,5,0,0,0,0,1,0,2013,1,114,1,0,0,0
405,1,1,1,3.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
405,2,1,1,3.5,0,0,0,0,0,0,2011,1,114,1,0.333333333333333,0.333333333333333,0.333333333333333
405,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0.333333333333333,0.333333333333333,0.333333333333333
406,1,1,1,3.5,1,1,0,0,0,0,2010,1,114,1,-1,-1,-1
406,2,1,1,3.5,1,1,0,0,0,0,2011,1,114,1,1,0.8,0.6
407,1,1,1,3.5,1,0,0,0,0,0,2010,1,114,0,-1,-1,-1
407,3,1,1,2.5,1,1,1,0,0,0,2012,1,114,1,0.666666666666667,0.666666666666667,0.333333333333333
408,1,1,0,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
408,2,1,0,3.5,0,0,1,0,0,1,2011,1,114,1,0,0,0
408,3,1,0,2.5,0,1,1,0,0,1,2012,1,114,1,0,0.333333333333333,0.333333333333333
408,4,1,0,3.5,0,1,1,0,0,1,2013,1,114,1,0.363636363636364,0.454545454545455,0.272727272727273
410,3,1,0,3.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
410,4,1,0,3.5,1,1,1,1,1,1,2013,1,114,1,0.25,1,0.75
411,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
411,4,0,1,5,0,0,0,0,0,0,2013,1,114,1,0,0,0
412,3,0,1,3.5,0,1,0,0,0,1,2012,1,114,1,0,0,0
412,4,0,1,4.5,0,1,0,0,0,0,2013,1,114,0,0,0.5,0
413,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
413,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0,0.2,0
413,3,0,0,4.5,0,0,0,0,0,0,2012,1,114,1,0,0.2,0.2
413,4,0,0,4.5,0,0,0,0,1,0,2013,1,114,1,0,0.333333333333333,0
415,1,0,1,3,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
415,2,0,1,3.5,0,0,0,0,0,0,2011,1,114,1,0,0.6,0
415,3,0,1,2.5,1,0,0,0,0,0,2012,1,114,1,0,0,0
415,4,0,1,4.5,1,0,0,0,0,0,2013,1,114,1,0,0.5,0
416,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
416,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0.111111111111111,0.222222222222222,0.111111111111111
416,3,0,0,4.5,0,0,0,0,0,0,2012,1,114,0,0.111111111111111,0.444444444444444,0.111111111111111
416,4,0,0,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.5,0
417,1,0,0,4.83333333333333,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
417,2,0,0,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
417,3,0,0,4.5,0,0,0,0,0,0,2012,1,114,1,0,0.181818181818182,0
417,4,0,0,5,0,0,0,0,0,0,2013,1,114,1,0,0.125,0
418,1,0,1,5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
418,2,0,1,5,0,0,0,0,0,1,2011,1,114,1,0,0,0
418,3,0,1,5,0,0,0,0,0,1,2012,1,114,1,0,0.166666666666667,0
418,4,0,1,5,0,0,0,0,1,1,2013,1,114,1,0.142857142857143,0.285714285714286,0.142857142857143
419,1,1,1,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
419,2,1,1,5,0,0,0,0,0,1,2011,1,114,1,0,0.272727272727273,0
419,3,1,1,4.5,0,1,0,1,0,1,2012,1,114,1,0,0.3,0
419,4,1,1,3.5,0,1,0,1,1,1,2013,1,114,1,0.142857142857143,0.428571428571429,0.142857142857143
420,1,0,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
420,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
420,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
421,1,1,0,3.5,0,1,1,0,0,1,2010,1,114,0,-1,-1,-1
421,4,1,0,3,1,1,1,0,0,1,2013,1,114,0,0.666666666666667,1,0.666666666666667
422,1,1,0,3.5,0,1,0,0,0,0,2010,1,114,1,-1,-1,-1
422,3,1,0,3.5,0,1,0,0,0,0,2012,1,114,1,0,0,0
422,4,1,0,4.5,0,1,0,0,0,0,2013,1,114,1,0,1,0
423,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
423,2,0,0,4,0,0,0,0,0,1,2011,1,114,1,0,0,0
424,1,1,0,3.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
424,2,1,0,3.5,0,0,0,0,0,0,2011,1,114,1,0.333333333333333,0.333333333333333,0.166666666666667
424,3,1,0,2.5,0,0,0,0,0,1,2012,1,114,1,0,0.5,0
424,4,1,0,3.5,0,0,0,0,0,1,2013,1,114,1,0.153846153846154,0.692307692307692,0.230769230769231
425,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
425,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0,0.142857142857143,0
425,3,0,0,4.5,0,0,0,0,0,0,2012,1,114,1,0,0.428571428571429,0
426,1,1,0,3.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
426,2,1,0,4,0,0,0,0,0,1,2011,1,114,1,0,0.25,0
426,3,1,0,4,0,0,0,0,0,0,2012,1,114,1,0,1,0
426,4,1,0,4.5,0,0,0,0,0,1,2013,1,114,1,0,0.5,0
427,1,0,0,2.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
427,2,0,0,1.5,0,0,0,0,0,0,2011,1,114,1,0.1,0.1,0.1
427,3,0,0,3,0,0,0,0,0,0,2012,1,114,1,0,0,0
427,4,0,0,4,0,0,0,0,0,0,2013,1,114,1,0,0.4,0
428,1,0,1,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
428,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
428,3,0,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
428,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0,0
429,1,1,1,3.5,0,1,0,0,0,0,2010,1,114,1,-1,-1,-1
429,3,1,0,3.5,0,1,0,0,0,0,2012,1,114,1,0.25,0,0
430,1,1,0,2.5,0,1,0,1,0,0,2010,1,114,1,-1,-1,-1
430,2,1,0,2.5,0,1,0,0,0,0,2011,1,114,1,0.333333333333333,0.333333333333333,0.333333333333333
430,3,1,0,2.5,1,1,0,0,0,0,2012,1,114,1,0.333333333333333,0.666666666666667,0.333333333333333
430,4,1,0,1,1,1,1,0,0,0,2013,1,114,1,0.75,0.75,0.75
431,1,0,1,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
431,2,0,1,4.5,0,0,0,0,0,1,2011,1,114,1,0,0,0
431,3,0,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
431,4,0,1,4.5,0,0,0,0,1,1,2013,1,114,1,0,0,0
432,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
432,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
432,3,0,1,4.5,0,1,0,0,0,1,2012,1,114,1,0,0,0
432,4,0,1,4.5,0,1,0,0,1,1,2013,1,114,1,0.0769230769230769,0.230769230769231,0.0769230769230769
433,1,0,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
433,2,0,0,5,0,0,0,0,0,0,2011,1,114,1,0,0.2,0
433,3,0,0,5,0,1,0,0,0,0,2012,1,114,1,0,0.4,0
433,4,0,0,5,0,1,0,0,1,0,2013,1,114,1,0,0.142857142857143,0
434,1,0,0,3.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
434,2,0,0,3.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
434,3,0,0,3,0,0,0,0,0,1,2012,1,114,1,0,1,0
435,1,1,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
435,2,1,1,4.5,0,0,0,0,0,0,2011,1,114,0,0,0,0
435,3,1,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
435,4,1,1,4.5,0,0,0,0,0,0,2013,1,114,0,0.333333333333333,0,0.333333333333333
437,1,1,1,3.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
437,3,1,1,2.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
437,4,1,1,3.5,0,0,0,0,0,0,2013,1,114,1,0,0.333333333333333,0
438,1,1,0,3.5,0,0,0,1,0,0,2010,1,114,1,-1,-1,-1
438,2,1,0,3.5,0,1,0,1,0,0,2011,1,114,1,0,0,0
438,4,1,0,3.5,1,1,1,1,1,0,2013,1,114,1,1,1,0.666666666666667
439,1,1,1,2.5,0,0,0,1,0,1,2010,1,114,1,-1,-1,-1
439,2,1,1,2.5,0,1,0,1,0,0,2011,1,114,1,0.2,0.6,0.2
439,4,1,1,3.5,0,1,0,1,1,0,2013,1,114,1,0,0,0
440,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
440,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0.142857142857143,0,0
440,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
440,4,0,1,5,0,0,0,0,1,0,2013,1,114,1,0,0.125,0
441,3,1,1,3,0,1,0,0,0,1,2012,1,114,1,0,0,0
441,4,1,1,3,0,1,0,0,0,1,2013,1,114,1,0.5,1,0.5
442,1,1,1,3.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
442,2,1,1,3.5,0,0,0,0,0,0,2011,1,114,1,0.125,0.25,0.125
442,4,1,1,3,0,0,0,0,0,0,2013,1,114,1,0,0,0
443,2,1,0,4,0,1,0,0,0,1,2011,1,114,1,0.5,1,0.5
443,4,1,0,3.5,1,1,1,0,1,1,2013,1,114,1,0.666666666666667,0.666666666666667,0.333333333333333
444,3,0,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
444,4,0,1,4.5,0,1,0,0,0,1,2013,1,114,1,0,0.0909090909090909,0
445,2,1,1,3,0,0,0,1,0,1,2011,1,114,1,0,0,0
445,4,1,1,3.5,1,1,1,1,1,0,2013,1,114,1,1,1,1
446,1,0,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
446,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
446,3,0,0,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
446,4,0,0,5,0,0,0,0,0,0,2013,1,114,1,0,0,0
447,1,0,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
447,2,0,0,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
447,3,0,0,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
448,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
448,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
448,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
448,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0,0
449,1,1,1,3.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
449,2,1,1,4,0,1,0,0,0,0,2011,1,114,1,0,0.153846153846154,0.0769230769230769
449,3,1,1,3.5,0,1,0,0,0,0,2012,1,114,1,0,0.4,0.1
449,4,1,1,3.5,0,1,0,0,0,0,2013,1,114,1,0,0.333333333333333,0
450,1,0,1,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
450,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
450,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0.142857142857143,0
450,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0,0
451,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
451,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0.125,0
451,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
451,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.333333333333333,0
452,1,1,0,1.5,0,1,0,1,0,1,2010,1,114,1,-1,-1,-1
452,2,1,0,2.5,0,1,1,0,0,1,2011,1,114,0,0,0,0
452,3,1,0,3.5,0,1,1,1,0,1,2012,1,114,1,0,0.5,0.25
452,4,1,0,3.5,1,1,1,1,1,1,2013,1,114,1,0.2,0.8,0.2
453,1,1,1,4,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
453,2,1,1,3.5,0,0,0,0,0,0,2011,1,114,1,0,0.2,0
453,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0,0.2,0.2
453,4,1,1,3.5,0,0,0,0,1,1,2013,1,114,1,0.142857142857143,0.571428571428571,0.285714285714286
454,1,1,1,4,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
454,2,1,1,3.5,0,0,0,0,0,0,2011,1,114,1,0,0.4,0
454,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0,0.333333333333333,0.166666666666667
454,4,1,1,3.5,0,0,0,0,0,0,2013,1,114,1,0,0.5,0.25
455,1,1,1,1.5,0,0,1,1,0,0,2010,1,114,1,-1,-1,-1
455,2,1,1,1.5,0,1,1,1,0,0,2011,1,114,1,1,1,0.666666666666667
455,3,1,1,2.5,0,1,1,1,0,0,2012,1,114,1,1,1,1
455,4,1,1,3,0,1,1,1,0,0,2013,1,114,1,1,1,1
456,1,1,0,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
456,2,1,0,4.5,0,0,0,0,0,0,2011,1,114,1,0.111111111111111,0.222222222222222,0.111111111111111
456,3,1,0,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
456,4,1,0,4.5,0,0,0,1,1,1,2013,1,114,1,0,0.166666666666667,0
457,1,0,0,5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
457,2,0,0,4.5,0,0,0,0,0,1,2011,1,114,1,0,0,0
457,3,0,0,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
457,4,0,0,4.5,0,0,0,0,0,1,2013,1,114,1,0,0.142857142857143,0
458,1,0,0,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
458,2,0,0,5,0,0,0,0,0,0,2011,1,114,0,0,0,0
458,3,0,0,4,0,0,0,0,0,0,2012,1,114,0,0,0,0.333333333333333
458,4,0,0,3,0,0,0,0,0,0,2013,1,114,1,1,1,0
459,1,0,1,3.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
459,2,0,1,4,0,0,0,0,0,0,2011,1,114,1,0,0,0
459,3,0,1,4,0,0,0,0,0,0,2012,1,114,1,0,0.333333333333333,0
459,4,0,1,3.5,0,0,0,0,1,1,2013,1,114,1,0,0,0
460,1,0,1,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
460,2,0,1,4.5,0,0,0,0,0,1,2011,1,114,1,0,0,0
460,3,0,1,4.5,0,0,0,0,1,0,2012,1,114,1,0,0,0
460,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.25,0
461,1,1,0,2.5,0,1,1,0,0,1,2010,1,114,1,-1,-1,-1
461,3,1,0,3.5,0,1,1,0,0,0,2012,1,114,1,0,0,0
461,4,1,0,3,0,1,1,0,0,0,2013,1,114,1,0,0,0
462,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,0,-1,-1,-1
462,2,0,0,5,0,0,0,0,0,0,2011,1,114,0,0,0,0
462,3,0,0,5,0,0,0,0,0,0,2012,1,114,0,0,0,0
462,4,0,0,5,0,0,0,0,0,0,2013,1,114,0,0,0.285714285714286,0.142857142857143
463,1,1,0,1.5,0,1,0,0,0,0,2010,1,114,0,-1,-1,-1
463,2,1,0,1.5,0,1,0,0,0,0,2011,1,114,0,0.2,0.6,0.6
463,3,1,0,2.5,0,1,0,0,0,1,2012,1,114,1,0.333333333333333,0.666666666666667,0.666666666666667
464,3,0,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
464,4,0,1,4.5,0,1,0,0,0,1,2013,1,114,0,0,0.2,0
465,1,1,0,4,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
465,2,1,0,4,0,0,0,0,0,1,2011,1,114,1,0,0,0
465,3,1,0,4.5,0,0,0,0,0,0,2012,1,114,1,0,0.5,0
465,4,1,0,4,0,0,0,0,1,0,2013,1,114,1,0,0.5,0
466,2,1,1,4.5,0,0,0,0,0,0,2011,1,114,1,0.3,0.5,0.3
466,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0.25,0.5,0.333333333333333
466,4,1,1,3.5,0,0,0,0,0,0,2013,1,114,1,0.333333333333333,0.833333333333333,0.166666666666667
467,1,1,0,3,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
467,2,1,0,3.5,0,0,0,0,0,1,2011,1,114,1,1,1,1
467,3,1,0,3.5,0,0,0,0,0,0,2012,1,114,1,1,1,1
467,4,1,0,3.5,0,0,0,0,0,0,2013,1,114,1,0.6,0.8,0.6
468,1,1,1,3.5,0,1,0,0,0,1,2010,1,114,1,-1,-1,-1
468,2,1,1,3.5,0,1,0,1,0,1,2011,1,114,1,0.166666666666667,0.25,0.0833333333333333
468,3,1,1,3.5,0,1,0,0,0,1,2012,1,114,1,0.272727272727273,0.454545454545455,0.272727272727273
469,1,0,0,4.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
469,3,0,0,4.5,0,0,0,1,0,0,2012,1,114,1,0,0,0
469,4,0,0,3.5,1,0,0,1,1,1,2013,1,114,1,0.2,0.4,0
470,1,0,1,4.5,0,1,0,0,0,1,2010,1,114,1,-1,-1,-1
470,2,0,1,4.5,0,1,0,0,0,1,2011,1,114,1,0,1,0
470,4,0,1,5,1,1,1,0,0,0,2013,1,114,1,0,1,0
471,1,0,0,5,0,0,0,0,0,1,2010,1,114,0,-1,-1,-1
471,2,0,0,4.5,0,0,0,0,0,1,2011,1,114,0,0,0,0
471,3,0,0,5,0,0,0,0,0,1,2012,1,114,0,0,0,0
471,4,0,0,4.5,0,0,0,0,0,1,2013,1,114,0,0.142857142857143,0.285714285714286,0.142857142857143
472,1,0,0,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
472,3,0,0,4.5,0,1,0,1,0,1,2012,1,114,1,0,0,0
473,1,1,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
473,2,1,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
473,3,1,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
473,4,1,1,5,0,0,0,0,0,0,2013,1,114,1,0,0,0
475,2,1,0,4.5,0,0,0,0,0,1,2011,1,114,1,0.333333333333333,0.555555555555556,0.222222222222222
475,3,1,0,4.5,0,0,0,0,0,1,2012,1,114,1,0.375,0.75,0.375
475,4,1,0,4.5,0,0,0,0,1,1,2013,1,114,1,0,1,0.5
476,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
476,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.1,0
477,1,0,0,2.5,0,0,0,1,0,0,2010,1,114,1,-1,-1,-1
477,3,0,0,2,0,0,0,0,0,1,2012,1,114,1,0,0,0
478,1,1,1,4,0,1,0,0,0,1,2010,1,114,1,-1,-1,-1
478,2,1,1,3.5,0,1,0,0,0,1,2011,1,114,1,0,0,0
478,3,1,1,3.5,0,1,0,0,0,1,2012,1,114,1,0.25,0.25,0
479,1,1,0,3.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
479,2,1,0,4.5,0,0,0,0,0,1,2011,1,114,1,0,0.333333333333333,0
479,3,1,0,4.5,0,0,0,0,0,1,2012,1,114,1,0.133333333333333,0.333333333333333,0.133333333333333
479,4,1,0,5,0,0,0,0,0,1,2013,1,114,1,0,0.5,0
480,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
480,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
480,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
480,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0,0
481,1,1,0,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
481,2,1,0,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
481,3,1,0,5,0,0,0,0,0,0,2012,1,114,1,0.25,0.5,0.25
481,4,1,0,5,0,1,0,1,0,0,2013,1,114,1,0.333333333333333,0.333333333333333,0.333333333333333
482,1,1,1,4,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
482,2,1,1,4.5,0,0,0,0,0,0,2011,1,114,1,0.5,0.5,0.5
482,3,1,1,4,0,0,0,0,0,0,2012,1,114,1,0,0.25,0
482,4,1,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.428571428571429,0
483,1,0,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
483,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
483,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
483,4,0,1,5,0,0,0,0,0,0,2013,1,114,1,0.0909090909090909,0,0
484,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
484,3,0,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0,0
484,4,0,1,4.83333333333333,0,0,0,0,1,0,2013,1,114,1,0,0.5,0
485,3,0,0,3.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
485,4,0,0,3.5,0,0,0,0,0,0,2013,1,114,1,0,0.25,0
486,3,0,0,4.5,0,1,0,0,0,1,2012,1,114,0,0,0,0
486,4,0,0,3.5,0,1,0,0,0,0,2013,1,114,0,0,0,0
488,1,0,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
488,2,0,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
488,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
489,1,0,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
489,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0.0714285714285714,0.214285714285714,0.0714285714285714
489,4,0,1,5,0,0,0,0,0,0,2013,1,114,1,0,0.363636363636364,0
490,1,0,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
490,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0.125,0
490,3,0,1,4.5,0,0,0,0,0,0,2012,1,114,1,0,0,0
491,2,1,1,4.5,0,1,0,1,0,0,2011,1,114,1,0.2,0.2,0
491,3,1,1,4.5,1,1,0,1,0,1,2012,1,114,1,0.166666666666667,0.333333333333333,0.166666666666667
491,4,1,1,3.5,1,1,1,1,1,0,2013,1,114,1,0.333333333333333,0.666666666666667,0.333333333333333
493,1,0,0,4.5,0,1,0,0,0,1,2010,1,114,1,-1,-1,-1
493,2,0,0,5,0,1,0,0,0,0,2011,1,114,1,0.142857142857143,0.285714285714286,0.142857142857143
493,4,0,0,5,0,1,0,0,1,0,2013,1,114,1,0,0.4,0
495,1,0,0,2.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
495,2,0,0,2.5,0,0,0,0,0,0,2011,1,114,1,0,0.5,0
495,3,0,0,2.5,0,0,0,0,0,0,2012,1,114,1,0.416666666666667,0.5,0.416666666666667
495,4,0,0,2.5,0,0,0,1,1,0,2013,1,114,1,0.4,0.6,0.6
496,1,1,1,2.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
496,2,1,1,2.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
496,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0.25,0.25,0.25
496,4,1,1,3.5,0,1,0,0,0,0,2013,1,114,1,0,0,0
497,1,0,1,5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
497,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
497,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
497,4,0,1,5,0,0,0,0,0,0,2013,1,114,1,0,0,0
499,1,0,1,5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
499,2,0,1,5,0,0,0,0,0,0,2011,1,114,1,0,0,0
499,3,0,1,5,0,0,0,0,0,0,2012,1,114,1,0,0,0
499,4,0,1,4.5,0,0,0,0,0,0,2013,1,114,1,0,0.0833333333333333,0
501,1,1,1,3.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
501,2,1,1,3.5,0,0,0,0,0,0,2011,1,114,1,0,0.333333333333333,0
501,3,1,1,3.5,0,0,0,0,0,0,2012,1,114,1,0,0.2,0.1
502,1,1,1,4.5,0,0,0,0,0,0,2010,1,114,1,-1,-1,-1
502,2,1,1,4.5,0,0,0,0,0,0,2011,1,114,1,0,0,0
502,3,1,1,4.5,0,0,0,0,0,1,2012,1,114,1,0,0.0769230769230769,0.0769230769230769
502,4,1,1,4.5,0,0,0,0,0,0,2013,1,114,1,0.2,0.8,0
503,3,0,0,4,0,0,0,0,0,1,2012,1,114,1,0,0,0
503,4,0,0,3.5,0,0,0,0,1,0,2013,1,114,1,0,0.222222222222222,0
504,3,0,0,4,0,1,0,0,0,1,2012,1,114,1,0,0,0
504,4,0,0,4.5,0,1,0,0,0,1,2013,1,114,1,0,0.4,0
505,1,0,0,2.5,0,0,0,0,0,1,2010,1,114,1,-1,-1,-1
505,2,0,0,3.5,0,0,0,0,0,1,2011,1,114,1,0,0.142857142857143,0
